,airy,calm,dark,deep,different,eerie,happy,light,loud,low,mellow,quiet,sad,scary,soft,strange
12654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12658,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12669,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12670,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12675,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12684,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12708,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12709,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12710,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12711,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12712,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12723,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12728,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12737,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12762,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12782,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12791,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12794,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12799,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12821,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12822,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12825,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12832,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12833,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12853,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12858,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12861,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12864,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12871,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12887,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12968,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12972,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12973,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12975,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12979,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13007,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
13009,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
13012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13030,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13031,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13032,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13033,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13036,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13037,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
13039,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13045,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13052,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13072,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13092,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13124,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13134,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13150,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13154,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13161,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13162,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13197,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13198,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13203,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13210,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13211,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13215,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13216,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13227,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13233,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13235,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13250,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13281,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13288,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13289,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13308,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13319,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13321,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13330,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13335,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13349,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13355,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13359,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13363,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13364,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
13365,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13370,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13371,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13378,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
13379,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13396,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13398,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13409,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
13410,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13411,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13412,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13478,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
13482,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13493,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13506,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13510,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13522,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
13537,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13542,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13551,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13552,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13561,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13573,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13575,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13577,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13590,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13602,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13611,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
13628,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13640,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13643,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13650,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13661,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13679,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13682,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13701,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13714,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13715,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13723,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
13724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13729,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13738,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13745,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13747,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
13749,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13753,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
13754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13756,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13766,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
13768,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13771,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
13772,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
13773,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13775,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13785,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13794,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
13807,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13829,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13835,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13836,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13867,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13870,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13906,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13908,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13915,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13926,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
13927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13946,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13950,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
13958,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
13960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
13965,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14019,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
14035,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14045,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14046,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14065,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14096,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
14115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14131,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14152,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14157,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
14163,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14171,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14172,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14174,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14179,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
14184,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14234,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14236,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14251,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14254,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14258,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14273,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14275,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14308,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14315,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14340,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14345,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14377,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
14386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14387,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14393,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
14396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14397,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14402,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14443,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14458,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14460,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14461,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14473,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14475,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
14476,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14486,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14487,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
14489,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
14491,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14494,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14495,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
14497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14504,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14517,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14545,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14549,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14553,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14569,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14570,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14574,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14579,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
14580,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14581,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14583,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
14586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14610,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14632,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14646,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14647,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14648,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14650,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14651,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14652,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
14657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14678,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14686,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14688,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14690,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14703,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14732,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14746,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14748,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
14751,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
14753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14755,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
14763,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14767,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14768,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14793,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14800,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
14801,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14805,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14808,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
14817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14819,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
14820,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
14823,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14885,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14916,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
14921,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14925,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14927,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14956,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14973,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14988,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14990,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15010,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
15012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15025,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
15026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15042,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15045,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15049,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
15055,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15070,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15072,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
15092,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
