,instrumental,singing
21867,1.0,0.0
21868,1.0,0.0
21875,0.0,1.0
21876,0.0,1.0
21877,0.0,1.0
21878,1.0,0.0
21880,1.0,0.0
21881,1.0,0.0
21885,1.0,0.0
21886,1.0,0.0
21888,1.0,0.0
21889,1.0,0.0
21890,0.0,1.0
21892,0.0,1.0
21893,0.0,1.0
21895,0.0,1.0
21896,1.0,0.0
21900,1.0,0.0
21912,0.0,1.0
21913,0.0,1.0
21915,0.0,1.0
21916,0.0,1.0
21917,0.0,1.0
21920,0.0,1.0
21921,0.0,1.0
21931,0.0,1.0
21932,0.0,1.0
21936,0.0,1.0
21944,0.0,1.0
21947,1.0,0.0
21951,1.0,0.0
21964,0.0,1.0
21973,0.0,1.0
21982,0.0,1.0
21983,0.0,1.0
21984,0.0,1.0
21991,1.0,0.0
21993,0.0,1.0
21994,0.0,1.0
21995,0.0,1.0
21998,0.0,1.0
22000,0.0,1.0
22002,0.0,1.0
22003,0.0,1.0
22006,1.0,0.0
22013,1.0,0.0
22015,1.0,0.0
22018,0.0,1.0
22022,0.0,1.0
22030,1.0,0.0
22037,1.0,0.0
22040,1.0,0.0
22045,1.0,0.0
22046,1.0,0.0
22051,1.0,0.0
22052,1.0,0.0
22053,1.0,0.0
22058,0.0,1.0
22062,0.0,1.0
22063,0.0,1.0
22064,0.0,1.0
22067,0.0,1.0
22070,0.0,1.0
22071,0.0,1.0
22072,0.0,1.0
22074,0.0,1.0
22083,1.0,0.0
22084,0.0,1.0
22086,0.0,1.0
22087,0.0,1.0
22088,0.0,1.0
22093,0.0,1.0
22096,1.0,0.0
22098,0.0,1.0
22099,0.0,1.0
22101,0.0,1.0
22103,1.0,0.0
22106,1.0,0.0
22110,1.0,0.0
22112,1.0,0.0
22114,1.0,0.0
22116,0.0,1.0
22126,0.0,1.0
22142,0.0,1.0
22144,0.0,1.0
22145,0.0,1.0
22147,0.0,1.0
22148,0.0,1.0
22150,1.0,0.0
22151,0.0,1.0
22155,0.0,1.0
22156,0.0,1.0
22157,0.0,1.0
22163,1.0,0.0
22174,0.0,1.0
22175,0.0,1.0
22176,0.0,1.0
22177,0.0,1.0
22178,1.0,0.0
22186,1.0,0.0
22190,1.0,0.0
22197,0.0,1.0
22198,0.0,1.0
22199,0.0,1.0
22200,0.0,1.0
22202,1.0,0.0
22211,0.0,1.0
22212,0.0,1.0
22213,0.0,1.0
22215,0.0,1.0
22216,0.0,1.0
22222,1.0,0.0
22223,0.0,1.0
22224,0.0,1.0
22225,0.0,1.0
22228,1.0,0.0
22233,1.0,0.0
22249,1.0,0.0
22250,1.0,0.0
22252,1.0,0.0
22257,1.0,0.0
22266,0.0,1.0
22267,0.0,1.0
22268,0.0,1.0
22269,0.0,1.0
22270,1.0,0.0
22277,1.0,0.0
22284,1.0,0.0
22293,0.0,1.0
22294,0.0,1.0
22295,0.0,1.0
22298,0.0,1.0
22299,0.0,1.0
22301,0.0,1.0
22302,1.0,0.0
22309,0.0,1.0
22311,0.0,1.0
22319,0.0,1.0
22320,0.0,1.0
22321,0.0,1.0
22322,0.0,1.0
22323,0.0,1.0
22325,0.0,1.0
22326,0.0,1.0
22331,0.0,1.0
22333,0.0,1.0
22336,0.0,1.0
22338,0.0,1.0
22339,0.0,1.0
22341,0.0,1.0
22342,0.0,1.0
22347,1.0,0.0
22353,1.0,0.0
22356,0.0,1.0
22357,0.0,1.0
22358,1.0,0.0
22364,0.0,1.0
22365,0.0,1.0
22371,1.0,0.0
22374,1.0,0.0
22375,1.0,0.0
22380,1.0,0.0
22384,0.0,1.0
22388,0.0,1.0
22396,1.0,0.0
22403,1.0,0.0
22416,0.0,1.0
22419,0.0,1.0
22420,0.0,1.0
22421,0.0,1.0
22422,1.0,0.0
22424,1.0,0.0
22428,0.0,1.0
22432,0.0,1.0
22433,0.0,1.0
22434,0.0,1.0
22435,0.0,1.0
22436,0.0,1.0
22443,0.0,1.0
22445,0.0,1.0
22446,0.0,1.0
22447,0.0,1.0
22448,0.0,1.0
22450,0.0,1.0
22451,0.0,1.0
22454,0.0,1.0
22455,0.0,1.0
22456,0.0,1.0
22459,0.0,1.0
22463,0.0,1.0
22464,0.0,1.0
22465,0.0,1.0
22466,0.0,1.0
22467,0.0,1.0
22469,0.0,1.0
22470,0.0,1.0
22476,0.0,1.0
22478,0.0,1.0
22488,0.0,1.0
22491,1.0,0.0
22494,1.0,0.0
22495,1.0,0.0
22497,1.0,0.0
22506,0.0,1.0
22509,0.0,1.0
22510,0.0,1.0
22512,0.0,1.0
22514,1.0,0.0
22515,0.0,1.0
22518,0.0,1.0
22519,0.0,1.0
22520,0.0,1.0
22524,0.0,1.0
22527,1.0,0.0
22534,0.0,1.0
22536,0.0,1.0
22537,0.0,1.0
22538,0.0,1.0
22544,1.0,0.0
22557,1.0,0.0
22561,1.0,0.0
22562,0.0,1.0
22563,0.0,1.0
22565,0.0,1.0
22567,0.0,1.0
22568,0.0,1.0
22570,0.0,1.0
22571,0.0,1.0
22572,0.0,1.0
22579,1.0,0.0
22580,1.0,0.0
22581,0.0,1.0
22582,1.0,0.0
22583,0.0,1.0
22588,0.0,1.0
22589,0.0,1.0
22590,0.0,1.0
22596,0.0,1.0
22606,0.0,1.0
22610,0.0,1.0
22613,1.0,0.0
22615,0.0,1.0
22616,1.0,0.0
22618,1.0,0.0
22622,1.0,0.0
22630,1.0,1.0
22631,0.0,1.0
22633,1.0,0.0
22634,0.0,1.0
22638,1.0,0.0
22641,1.0,0.0
22645,1.0,0.0
22649,1.0,0.0
22661,0.0,1.0
22663,0.0,1.0
22666,0.0,1.0
22667,0.0,1.0
22668,0.0,1.0
22674,1.0,0.0
22676,0.0,1.0
22677,0.0,1.0
22681,0.0,1.0
22682,0.0,1.0
22683,0.0,1.0
22690,1.0,0.0
22692,0.0,1.0
22696,1.0,0.0
22699,1.0,0.0
22700,1.0,0.0
22704,0.0,1.0
22705,0.0,1.0
22706,0.0,1.0
22707,0.0,1.0
22710,0.0,1.0
22711,0.0,1.0
22715,1.0,0.0
22719,0.0,1.0
22730,1.0,0.0
22731,0.0,1.0
22734,0.0,1.0
22743,1.0,0.0
22750,1.0,0.0
22759,1.0,0.0
22760,1.0,0.0
22763,1.0,1.0
22764,0.0,1.0
22765,0.0,1.0
22766,0.0,1.0
22775,1.0,0.0
22776,1.0,0.0
22779,1.0,0.0
22781,1.0,0.0
22782,1.0,0.0
22785,0.0,1.0
22786,0.0,1.0
22789,0.0,1.0
22790,0.0,1.0
22794,1.0,0.0
22800,1.0,0.0
22803,1.0,0.0
22804,0.0,1.0
22813,0.0,1.0
22814,0.0,1.0
22815,0.0,1.0
22816,0.0,1.0
22820,0.0,1.0
22821,0.0,1.0
22822,0.0,1.0
22823,1.0,0.0
22825,1.0,0.0
22827,0.0,1.0
22829,0.0,1.0
22831,0.0,1.0
22832,0.0,1.0
22833,0.0,1.0
22836,0.0,1.0
22838,0.0,1.0
22839,0.0,1.0
22846,1.0,0.0
22858,1.0,0.0
22859,1.0,0.0
22861,0.0,1.0
22870,1.0,0.0
22871,1.0,0.0
22873,0.0,1.0
22874,0.0,1.0
22878,0.0,1.0
22880,0.0,1.0
22882,0.0,1.0
22883,0.0,1.0
22889,1.0,0.0
22890,1.0,0.0
22895,0.0,1.0
22896,0.0,1.0
22897,0.0,1.0
22898,0.0,1.0
22899,0.0,1.0
22900,0.0,1.0
22905,1.0,0.0
22906,1.0,0.0
22907,0.0,1.0
22908,0.0,1.0
22909,0.0,1.0
22910,0.0,1.0
22911,1.0,0.0
22914,0.0,1.0
22915,0.0,1.0
22916,0.0,1.0
22917,0.0,1.0
22918,0.0,1.0
22919,0.0,1.0
22923,1.0,0.0
22926,0.0,1.0
22949,1.0,0.0
22953,1.0,0.0
22961,1.0,0.0
22962,1.0,0.0
22964,1.0,0.0
22965,1.0,0.0
22966,1.0,1.0
22979,0.0,1.0
22980,0.0,1.0
22981,0.0,1.0
22984,0.0,1.0
23001,0.0,1.0
23003,0.0,1.0
23013,0.0,1.0
23014,0.0,1.0
23015,0.0,1.0
23016,0.0,1.0
23017,0.0,1.0
23018,0.0,1.0
23031,0.0,1.0
23032,0.0,1.0
23033,0.0,1.0
23034,1.0,0.0
23035,0.0,1.0
23036,0.0,1.0
23043,0.0,1.0
23045,1.0,0.0
23050,0.0,1.0
23051,0.0,1.0
23057,0.0,1.0
23058,0.0,1.0
23066,1.0,0.0
23067,1.0,0.0
23068,1.0,0.0
23069,1.0,0.0
23070,0.0,1.0
23073,0.0,1.0
23076,0.0,1.0
23078,0.0,1.0
23079,0.0,1.0
23081,0.0,1.0
23085,1.0,0.0
23087,0.0,1.0
23092,1.0,0.0
23101,0.0,1.0
23102,0.0,1.0
23103,0.0,1.0
23105,0.0,1.0
23106,0.0,1.0
23107,0.0,1.0
23108,0.0,1.0
23110,0.0,1.0
23111,0.0,1.0
23113,0.0,1.0
23114,0.0,1.0
23117,0.0,1.0
23118,0.0,1.0
23124,0.0,1.0
23125,0.0,1.0
23130,1.0,0.0
23134,0.0,1.0
23137,0.0,1.0
23138,0.0,1.0
23145,1.0,0.0
23146,1.0,0.0
23149,1.0,0.0
23150,0.0,1.0
23151,0.0,1.0
23152,0.0,1.0
23159,1.0,1.0
23160,0.0,1.0
23161,0.0,1.0
23162,1.0,0.0
23168,0.0,1.0
23169,0.0,1.0
23170,0.0,1.0
23171,1.0,0.0
23172,1.0,0.0
23173,1.0,0.0
23179,0.0,1.0
23181,0.0,1.0
23188,1.0,0.0
23199,0.0,1.0
23201,1.0,0.0
23223,1.0,0.0
23224,1.0,0.0
23227,0.0,1.0
23228,0.0,1.0
23229,0.0,1.0
23232,0.0,1.0
23233,0.0,1.0
23237,1.0,0.0
23240,0.0,1.0
23244,0.0,1.0
23245,0.0,1.0
23248,1.0,0.0
23255,1.0,0.0
23257,0.0,1.0
23262,1.0,0.0
23264,0.0,1.0
23265,0.0,1.0
23270,1.0,0.0
23272,0.0,1.0
23273,0.0,1.0
23274,0.0,1.0
23275,0.0,1.0
23276,1.0,0.0
23278,0.0,1.0
23279,0.0,1.0
23286,1.0,0.0
23288,1.0,0.0
23298,1.0,0.0
23302,0.0,1.0
23305,0.0,1.0
23307,0.0,1.0
23308,0.0,1.0
23311,0.0,1.0
23312,0.0,1.0
23314,0.0,1.0
23315,0.0,1.0
23321,1.0,0.0
23324,1.0,0.0
23331,0.0,1.0
23333,0.0,1.0
23334,0.0,1.0
23335,0.0,1.0
23336,0.0,1.0
23337,0.0,1.0
23340,0.0,1.0
23342,0.0,1.0
23343,0.0,1.0
23347,0.0,1.0
23349,0.0,1.0
23350,0.0,1.0
23351,0.0,1.0
23353,0.0,1.0
23365,1.0,0.0
23378,0.0,1.0
23379,0.0,1.0
23380,0.0,1.0
23390,1.0,0.0
23392,0.0,1.0
23393,0.0,1.0
23395,0.0,1.0
23396,0.0,1.0
23397,1.0,0.0
23409,0.0,1.0
23410,0.0,1.0
23411,0.0,1.0
23412,0.0,1.0
23413,0.0,1.0
23415,0.0,1.0
23416,1.0,0.0
23418,1.0,0.0
23422,1.0,0.0
23428,0.0,1.0
23429,0.0,1.0
23431,0.0,1.0
23432,0.0,1.0
23433,0.0,1.0
23434,0.0,1.0
23435,0.0,1.0
23437,1.0,0.0
23443,0.0,1.0
23445,0.0,1.0
23446,0.0,1.0
23447,0.0,1.0
23448,0.0,1.0
23449,0.0,1.0
23464,1.0,0.0
23482,1.0,0.0
23487,0.0,1.0
23492,0.0,1.0
23494,0.0,1.0
23496,1.0,0.0
23497,0.0,1.0
23498,0.0,1.0
23499,0.0,1.0
23500,0.0,1.0
23501,0.0,1.0
23502,0.0,1.0
23504,1.0,0.0
23505,1.0,0.0
23529,0.0,1.0
23530,0.0,1.0
23531,0.0,1.0
23533,0.0,1.0
23538,1.0,0.0
23542,0.0,1.0
23543,0.0,1.0
23552,0.0,1.0
23553,1.0,0.0
23560,1.0,0.0
23565,0.0,1.0
23566,0.0,1.0
23573,1.0,0.0
23583,1.0,0.0
23585,1.0,0.0
23587,0.0,1.0
23588,0.0,1.0
23589,0.0,1.0
23590,0.0,1.0
23593,0.0,1.0
23594,0.0,1.0
23595,0.0,1.0
23598,0.0,1.0
23599,0.0,1.0
23600,0.0,1.0
23601,0.0,1.0
23603,1.0,0.0
23604,0.0,1.0
23606,0.0,1.0
23616,0.0,1.0
23627,1.0,0.0
23630,0.0,1.0
23631,0.0,1.0
23634,1.0,0.0
23638,0.0,1.0
23640,0.0,1.0
23641,0.0,1.0
23643,0.0,1.0
23646,1.0,0.0
23649,1.0,0.0
23652,1.0,0.0
23654,1.0,0.0
23658,0.0,1.0
23659,0.0,1.0
23662,0.0,1.0
23667,0.0,1.0
23669,0.0,1.0
23676,1.0,0.0
23678,1.0,0.0
23680,1.0,0.0
23686,1.0,0.0
23687,1.0,0.0
23689,1.0,0.0
23691,0.0,1.0
23692,0.0,1.0
23693,0.0,1.0
23694,1.0,0.0
23700,0.0,1.0
23705,0.0,1.0
23706,0.0,1.0
23707,0.0,1.0
23708,0.0,1.0
23709,0.0,1.0
23710,0.0,1.0
23716,1.0,0.0
23719,0.0,1.0
23722,0.0,1.0
23727,0.0,1.0
23729,0.0,1.0
23731,0.0,1.0
23732,0.0,1.0
23734,0.0,1.0
23735,0.0,1.0
23736,0.0,1.0
23738,0.0,1.0
23739,0.0,1.0
23740,0.0,1.0
23755,1.0,0.0
23770,0.0,1.0
23771,0.0,1.0
23772,0.0,1.0
23773,0.0,1.0
23774,0.0,1.0
23775,0.0,1.0
23776,0.0,1.0
23778,0.0,1.0
23781,1.0,0.0
23792,1.0,0.0
23793,1.0,0.0
23798,0.0,1.0
23803,0.0,1.0
23810,1.0,0.0
23811,1.0,0.0
23816,0.0,1.0
23817,0.0,1.0
23818,0.0,1.0
23819,0.0,1.0
23828,0.0,1.0
23829,0.0,1.0
23830,0.0,1.0
23832,0.0,1.0
23833,0.0,1.0
23836,1.0,0.0
23857,1.0,0.0
23859,0.0,1.0
23860,0.0,1.0
23861,0.0,1.0
23862,1.0,0.0
23865,0.0,1.0
23869,0.0,1.0
23871,0.0,1.0
23873,0.0,1.0
23874,0.0,1.0
23875,0.0,1.0
23885,1.0,0.0
23890,0.0,1.0
23894,1.0,0.0
23896,0.0,1.0
23899,1.0,0.0
23902,1.0,0.0
23912,1.0,0.0
23917,1.0,0.0
23928,1.0,0.0
23933,1.0,0.0
23942,1.0,0.0
23954,1.0,0.0
23959,1.0,0.0
23963,1.0,0.0
23969,0.0,1.0
23973,0.0,1.0
23974,0.0,1.0
23975,0.0,1.0
23976,0.0,1.0
23988,1.0,0.0
23998,0.0,1.0
23999,0.0,1.0
24001,0.0,1.0
24002,0.0,1.0
24004,0.0,1.0
24007,0.0,1.0
24011,0.0,1.0
24014,0.0,1.0
24015,1.0,0.0
24016,0.0,1.0
24019,0.0,1.0
24020,0.0,1.0
24021,1.0,1.0
24023,0.0,1.0
24025,1.0,0.0
24026,1.0,0.0
24032,1.0,0.0
24036,0.0,1.0
24038,0.0,1.0
24040,0.0,1.0
24042,0.0,1.0
24043,0.0,1.0
24044,0.0,1.0
24045,0.0,1.0
24069,1.0,0.0
24074,0.0,1.0
24075,0.0,1.0
24076,0.0,1.0
24077,0.0,1.0
24080,0.0,1.0
24084,0.0,1.0
24085,0.0,1.0
24086,0.0,1.0
24087,0.0,1.0
24102,1.0,0.0
24103,0.0,1.0
24107,1.0,0.0
24108,0.0,1.0
24109,0.0,1.0
24112,0.0,1.0
24113,0.0,1.0
24114,0.0,1.0
24115,0.0,1.0
24118,1.0,0.0
24121,1.0,0.0
24130,0.0,1.0
24131,0.0,1.0
24132,0.0,1.0
24133,0.0,1.0
24135,1.0,0.0
24145,1.0,0.0
24152,0.0,1.0
24153,0.0,1.0
24154,0.0,1.0
24156,0.0,1.0
24161,1.0,0.0
24165,0.0,1.0
24166,0.0,1.0
24167,0.0,1.0
24175,0.0,1.0
24177,0.0,1.0
24178,0.0,1.0
24180,0.0,1.0
24190,1.0,0.0
24198,0.0,1.0
24199,0.0,1.0
24200,0.0,1.0
24201,1.0,0.0
24202,1.0,0.0
24208,0.0,1.0
24211,0.0,1.0
24219,0.0,1.0
24220,0.0,1.0
24222,0.0,1.0
24223,0.0,1.0
24224,0.0,1.0
24225,0.0,1.0
24229,1.0,0.0
24230,1.0,0.0
24234,1.0,0.0
24249,1.0,0.0
24279,1.0,0.0
24282,1.0,0.0
24283,1.0,0.0
24290,0.0,1.0
24296,0.0,1.0
24297,0.0,1.0
24298,0.0,1.0
24299,0.0,1.0
24305,0.0,1.0
24312,1.0,0.0
24314,0.0,1.0
24315,0.0,1.0
24316,0.0,1.0
24317,0.0,1.0
24318,0.0,1.0
24320,0.0,1.0
24322,0.0,1.0
24324,0.0,1.0
24325,0.0,1.0
24328,0.0,1.0
24329,0.0,1.0
24330,0.0,1.0
24335,0.0,1.0
24336,0.0,1.0
24337,0.0,1.0
24338,0.0,1.0
24340,1.0,0.0
24349,0.0,1.0
24351,0.0,1.0
24352,0.0,1.0
24354,0.0,1.0
24359,1.0,0.0
24361,0.0,1.0
24362,0.0,1.0
24364,0.0,1.0
24365,0.0,1.0
24371,0.0,1.0
24377,1.0,0.0
24392,0.0,1.0
24393,0.0,1.0
24394,0.0,1.0
24396,1.0,0.0
24402,1.0,0.0
24405,1.0,0.0
24408,0.0,1.0
24411,0.0,1.0
24414,0.0,1.0
24416,0.0,1.0
24418,0.0,1.0
24419,0.0,1.0
24420,0.0,1.0
24423,0.0,1.0
24427,0.0,1.0
24433,0.0,1.0
24434,0.0,1.0
24436,0.0,1.0
24440,0.0,1.0
24443,0.0,1.0
24444,0.0,1.0
24445,0.0,1.0
24446,0.0,1.0
24448,0.0,1.0
24449,0.0,1.0
24451,0.0,1.0
24457,0.0,1.0
24458,0.0,1.0
24460,0.0,1.0
24461,0.0,1.0
24463,0.0,1.0
24464,0.0,1.0
24466,0.0,1.0
24467,0.0,1.0
24482,1.0,0.0
24494,1.0,0.0
24497,0.0,1.0
24498,0.0,1.0
24499,0.0,1.0
24500,0.0,1.0
24501,0.0,1.0
24503,1.0,0.0
24508,0.0,1.0
24510,0.0,1.0
24513,0.0,1.0
24522,0.0,1.0
24524,0.0,1.0
24525,0.0,1.0
24528,0.0,1.0
24542,0.0,1.0
24544,1.0,0.0
24546,1.0,0.0
24548,0.0,1.0
24551,0.0,1.0
24553,0.0,1.0
24554,0.0,1.0
24555,0.0,1.0
24556,0.0,1.0
24558,0.0,1.0
24559,0.0,1.0
24560,0.0,1.0
24561,0.0,1.0
24565,0.0,1.0
24566,0.0,1.0
24567,0.0,1.0
24568,0.0,1.0
24577,1.0,0.0
24582,1.0,0.0
24583,1.0,0.0
24596,0.0,1.0
24597,0.0,1.0
24598,0.0,1.0
24599,0.0,1.0
24600,0.0,1.0
24601,0.0,1.0
24606,0.0,1.0
24607,0.0,1.0
24608,0.0,1.0
24609,0.0,1.0
24610,0.0,1.0
24613,0.0,1.0
24614,0.0,1.0
24615,0.0,1.0
24616,1.0,0.0
24623,1.0,0.0
24626,1.0,0.0
24627,0.0,1.0
24628,0.0,1.0
24631,1.0,0.0
24636,0.0,1.0
24637,1.0,0.0
24638,0.0,1.0
24639,0.0,1.0
24640,0.0,1.0
24641,0.0,1.0
24642,0.0,1.0
24657,1.0,0.0
24659,1.0,0.0
24668,1.0,0.0
24673,1.0,0.0
24685,0.0,1.0
24686,0.0,1.0
24687,0.0,1.0
24692,0.0,1.0
24693,0.0,1.0
24695,1.0,0.0
24696,1.0,0.0
24701,0.0,1.0
24704,0.0,1.0
24705,0.0,1.0
24709,0.0,1.0
24710,0.0,1.0
24718,1.0,0.0
24721,1.0,0.0
24722,0.0,1.0
24723,0.0,1.0
24727,0.0,1.0
24728,0.0,1.0
24729,0.0,1.0
24732,1.0,0.0
24733,1.0,0.0
24749,1.0,0.0
24755,0.0,1.0
24756,0.0,1.0
24760,1.0,0.0
24767,1.0,0.0
24772,0.0,1.0
24773,0.0,1.0
24774,0.0,1.0
24775,0.0,1.0
24777,0.0,1.0
24778,0.0,1.0
24779,0.0,1.0
24785,1.0,0.0
24788,1.0,0.0
24800,0.0,1.0
24801,0.0,1.0
24802,0.0,1.0
24803,0.0,1.0
24807,0.0,1.0
24808,0.0,1.0
24809,0.0,1.0
24810,0.0,1.0
24813,1.0,0.0
24814,0.0,1.0
24815,0.0,1.0
24817,0.0,1.0
24818,1.0,0.0
24821,1.0,0.0
24823,1.0,0.0
24827,1.0,0.0
24830,0.0,1.0
24834,0.0,1.0
24835,0.0,1.0
24836,0.0,1.0
24837,0.0,1.0
24838,0.0,1.0
24839,1.0,0.0
24843,0.0,1.0
24844,0.0,1.0
24846,0.0,1.0
24848,0.0,1.0
24849,0.0,1.0
24850,0.0,1.0
24856,1.0,0.0
24857,1.0,0.0
24859,1.0,0.0
24865,1.0,0.0
24870,1.0,0.0
24871,1.0,0.0
24873,1.0,0.0
24876,1.0,0.0
24891,0.0,1.0
24892,0.0,1.0
24893,0.0,1.0
24896,0.0,1.0
24900,1.0,0.0
24918,1.0,0.0
24920,1.0,0.0
24921,1.0,0.0
24929,1.0,0.0
24931,1.0,0.0
24933,0.0,1.0
24939,1.0,0.0
24942,1.0,0.0
24954,0.0,1.0
24955,0.0,1.0
24956,0.0,1.0
24957,1.0,0.0
24961,1.0,0.0
24963,0.0,1.0
24975,1.0,0.0
24977,1.0,0.0
24983,0.0,1.0
24990,0.0,1.0
24991,0.0,1.0
24994,0.0,1.0
24996,0.0,1.0
24997,0.0,1.0
24998,0.0,1.0
25006,1.0,0.0
25007,1.0,0.0
25010,1.0,0.0
25011,1.0,0.0
25018,1.0,0.0
25044,1.0,0.0
25047,0.0,1.0
25049,1.0,0.0
25057,0.0,1.0
25064,1.0,0.0
25067,1.0,0.0
25074,0.0,1.0
25075,0.0,1.0
25080,1.0,0.0
25083,0.0,1.0
25084,0.0,1.0
25085,0.0,1.0
25086,0.0,1.0
25088,0.0,1.0
25097,0.0,1.0
25099,0.0,1.0
25101,1.0,0.0
25104,1.0,0.0
25107,1.0,0.0
25120,1.0,0.0
25123,1.0,0.0
25126,0.0,1.0
25128,0.0,1.0
25131,1.0,0.0
25143,1.0,0.0
25148,0.0,1.0
25150,0.0,1.0
25151,0.0,1.0
25152,1.0,0.0
25159,1.0,0.0
25162,1.0,0.0
25174,1.0,0.0
25175,1.0,0.0
25176,0.0,1.0
25177,0.0,1.0
25181,1.0,0.0
25186,1.0,0.0
25193,0.0,1.0
25194,0.0,1.0
25195,0.0,1.0
25196,0.0,1.0
25197,1.0,0.0
25212,1.0,0.0
25215,0.0,1.0
25216,0.0,1.0
25222,1.0,0.0
25226,1.0,0.0
25228,0.0,1.0
25229,0.0,1.0
25233,0.0,1.0
25236,1.0,1.0
25237,0.0,1.0
25238,0.0,1.0
25250,1.0,0.0
25254,0.0,1.0
25255,0.0,1.0
25256,0.0,1.0
25257,0.0,1.0
25258,0.0,1.0
25259,0.0,1.0
25260,0.0,1.0
25261,0.0,1.0
25264,1.0,0.0
25272,0.0,1.0
25273,0.0,1.0
25274,0.0,1.0
25276,0.0,1.0
25281,0.0,1.0
25282,0.0,1.0
25297,1.0,0.0
25298,0.0,1.0
25299,0.0,1.0
25300,0.0,1.0
25314,1.0,0.0
25329,1.0,0.0
25333,0.0,1.0
25337,1.0,0.0
25340,0.0,1.0
25341,0.0,1.0
25342,0.0,1.0
25344,1.0,0.0
25347,1.0,0.0
25348,1.0,0.0
25353,0.0,1.0
25354,0.0,1.0
25357,0.0,1.0
25358,0.0,1.0
25359,0.0,1.0
25360,0.0,1.0
25361,0.0,1.0
25362,0.0,1.0
25364,1.0,0.0
25365,1.0,0.0
25377,1.0,0.0
25384,0.0,1.0
25385,0.0,1.0
25387,0.0,1.0
25390,1.0,0.0
25392,1.0,0.0
25396,1.0,1.0
25397,0.0,1.0
25398,0.0,1.0
25399,0.0,1.0
25400,0.0,1.0
25401,0.0,1.0
25402,0.0,1.0
25403,0.0,1.0
25406,0.0,1.0
25421,0.0,1.0
25422,0.0,1.0
25423,1.0,0.0
25425,0.0,1.0
25427,0.0,1.0
25428,0.0,1.0
25429,0.0,1.0
25430,0.0,1.0
25431,0.0,1.0
25436,0.0,1.0
25440,0.0,1.0
25441,0.0,1.0
25442,0.0,1.0
25443,0.0,1.0
25444,0.0,1.0
25445,0.0,1.0
25449,0.0,1.0
25451,0.0,1.0
25452,0.0,1.0
25453,0.0,1.0
25456,0.0,1.0
25457,0.0,1.0
25467,1.0,0.0
25470,1.0,0.0
25479,1.0,0.0
25488,0.0,1.0
25490,0.0,1.0
25491,0.0,1.0
25501,0.0,1.0
25502,0.0,1.0
25503,1.0,0.0
25511,1.0,0.0
25519,0.0,1.0
25520,0.0,1.0
25539,0.0,1.0
25542,0.0,1.0
25544,1.0,0.0
25548,1.0,0.0
25558,0.0,1.0
25559,0.0,1.0
25560,0.0,1.0
25563,0.0,1.0
25567,1.0,0.0
25572,1.0,0.0
25580,0.0,1.0
25581,0.0,1.0
25582,0.0,1.0
25583,0.0,1.0
25592,1.0,0.0
25597,0.0,1.0
25598,0.0,1.0
25599,0.0,1.0
25600,0.0,1.0
25601,1.0,0.0
25611,0.0,1.0
25612,0.0,1.0
25614,0.0,1.0
25615,0.0,1.0
25616,0.0,1.0
25617,0.0,1.0
25619,0.0,1.0
25620,0.0,1.0
25621,0.0,1.0
25623,0.0,1.0
25624,0.0,1.0
25625,0.0,1.0
25634,1.0,0.0
25638,1.0,0.0
25643,1.0,1.0
25650,1.0,0.0
25672,0.0,1.0
25674,0.0,1.0
25677,1.0,0.0
25681,0.0,1.0
25682,0.0,1.0
25687,1.0,0.0
25691,0.0,1.0
25692,0.0,1.0
25693,0.0,1.0
25694,0.0,1.0
25695,0.0,1.0
25697,0.0,1.0
25698,0.0,1.0
25699,0.0,1.0
25707,1.0,0.0
25723,1.0,0.0
25731,1.0,0.0
25735,1.0,0.0
25741,1.0,0.0
25744,0.0,1.0
25745,0.0,1.0
25746,0.0,1.0
25747,0.0,1.0
25748,0.0,1.0
25749,0.0,1.0
25750,0.0,1.0
25751,0.0,1.0
25765,1.0,0.0
25766,1.0,0.0
25773,1.0,0.0
25774,1.0,0.0
25780,1.0,0.0
25783,1.0,0.0
25784,1.0,0.0
25799,1.0,0.0
25818,1.0,0.0
25835,1.0,0.0
25841,1.0,0.0
25842,1.0,0.0
25843,1.0,0.0
25845,1.0,0.0
25849,0.0,1.0
