,clip_id,mp3_path,track_number,title,artist,album,url,segmentStart,segmentEnd,original_url
14536,31872,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/jami_sieber-hidden_sky-07-in_the_silence-146-175.mp3,7,In the Silence,Jami Sieber,Hidden Sky,http://www.magnatune.com/artists/albums/sieber-hidden/,146,175,http://he3.magnatune.com/all/07-In%20the%20Silence-Jami%20Sieber.mp3
898,2055,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/thursday_group-first_album-01-innocent_murmur-88-117.mp3,1,Innocent Murmur,Thursday Group,First Album,http://www.magnatune.com/artists/albums/thursdaygroup-first/,88,117,http://he3.magnatune.com/all/01-Innocent%20Murmur-Thursday%20Group.mp3
3736,8235,D:/Research/Data/MIR/MagnaTagATune/mp3_full/7/aba_structure-epic-02-luna_dub-204-233.mp3,2,Luna Dub,ABA STRUCTURE,EPIC,http://www.magnatune.com/artists/albums/kenji-epic/,204,233,http://he3.magnatune.com/all/02-Luna%20Dub-ABA%20STRUCTURE.mp3
19533,42926,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/burnshee_thornside-rock_this_moon-10-i_know_this_feeling-117-146.mp3,10,I Know This Feeling,Burnshee Thornside,Rock This Moon,http://www.magnatune.com/artists/albums/burnshee-moon/,117,146,http://he3.magnatune.com/all/10-I%20Know%20This%20Feeling-Burnshee%20Thornside.mp3
8125,17862,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/burnshee_thornside-the_art_of_not_blending_in-04-goodbye_on_a_beautiful_day-146-175.mp3,4,Goodbye on a beautiful day,Burnshee Thornside,The Art of Not Blending In,http://www.magnatune.com/artists/albums/burnshee-art/,146,175,http://he3.magnatune.com/all/04-Goodbye%20on%20a%20beautiful%20day-Burnshee%20Thornside.mp3
14128,31048,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/suzanne_teng-mystic_journey-07-darjeeling_sunrise-552-581.mp3,7,Darjeeling Sunrise,Suzanne Teng,Mystic Journey,http://www.magnatune.com/artists/albums/teng-mystic/,552,581,http://he3.magnatune.com/all/07-Darjeeling%20Sunrise-Suzanne%20Teng.mp3
1089,2441,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/thursday_group-uncle_mean-01-like_white_on_rice-59-88.mp3,1,Like White on Rice,Thursday Group,Uncle Mean,http://www.magnatune.com/artists/albums/thursdaygroup-unclemean/,59,88,http://he3.magnatune.com/all/01-Like%20White%20on%20Rice-Thursday%20Group.mp3
17621,38618,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/various_artists-the_2007_magnatune_records_sampler-09-artificial_the_west_exit-146-175.mp3,9,Artificial (The West Exit),Various Artists,The 2007 Magnatune Records Sampler,http://www.magnatune.com/artists/albums/magnacomp-sampler/,146,175,http://he3.magnatune.com/all/09-Artificial%20(The%20West%20Exit)-Various%20Artists.mp3
16672,36623,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/four_stones-chronic_dreams-08-ocean_in_her_head_spliff_mix-117-146.mp3,8,Ocean In Her Head (Spliff Mix),Four Stones,Chronic Dreams,http://www.magnatune.com/artists/albums/fourstones-chronic/,117,146,http://he3.magnatune.com/all/08-Ocean%20In%20Her%20Head%20(Spliff%20Mix)-Four%20Stones.mp3
23062,50927,D:/Research/Data/MIR/MagnaTagATune/mp3_full/8/justin_bianco-phoenix-13-the_sword_of_truth-117-146.mp3,13,The Sword of Truth,Justin Bianco,Phoenix_,http://www.magnatune.com/artists/albums/bianco-phoenix/,117,146,http://he3.magnatune.com/all/13-The%20Sword%20of%20Truth-Justin%20Bianco.mp3
1094,2449,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/thursday_group-uncle_mean-01-like_white_on_rice-291-320.mp3,1,Like White on Rice,Thursday Group,Uncle Mean,http://www.magnatune.com/artists/albums/thursdaygroup-unclemean/,291,320,http://he3.magnatune.com/all/01-Like%20White%20on%20Rice-Thursday%20Group.mp3
1096,2451,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/thursday_group-uncle_mean-01-like_white_on_rice-349-378.mp3,1,Like White on Rice,Thursday Group,Uncle Mean,http://www.magnatune.com/artists/albums/thursdaygroup-unclemean/,349,378,http://he3.magnatune.com/all/01-Like%20White%20on%20Rice-Thursday%20Group.mp3
10880,23901,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/thursday_group-uncle_mean-05-pelican_fan-349-378.mp3,5,Pelican Fan,Thursday Group,Uncle Mean,http://www.magnatune.com/artists/albums/thursdaygroup-unclemean/,349,378,http://he3.magnatune.com/all/05-Pelican%20Fan-Thursday%20Group.mp3
10305,22653,D:/Research/Data/MIR/MagnaTagATune/mp3_full/2/burnshee_thornside-blues_and_misc-05-hakeem-88-117.mp3,5,Ha-Keem,Burnshee Thornside,Blues and misc,http://www.magnatune.com/artists/albums/burnshee-blues/,88,117,http://he3.magnatune.com/all/05-Ha-Keem-Burnshee%20Thornside.mp3
13914,30568,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/burnshee_thornside-rock_this_moon-07-bang_i_shot_him-233-262.mp3,7,Bang I Shot Him,Burnshee Thornside,Rock This Moon,http://www.magnatune.com/artists/albums/burnshee-moon/,233,262,http://he3.magnatune.com/all/07-Bang%20I%20Shot%20Him-Burnshee%20Thornside.mp3
23546,52192,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/magnatune_compilation-new_age_and_jazz-14-thursday_group_like_white_on_rice-59-88.mp3,14,Thursday Group_ Like White on Rice,Magnatune Compilation,New Age and Jazz,http://www.magnatune.com/artists/albums/magnacomp-newage/,59,88,http://he3.magnatune.com/all/14-Thursday%20Group_%20Like%20White%20on%20Rice-Magnatune%20Compilation.mp3
7881,17305,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/thursday_group-first_album-04-doing_the_the_clown-117-146.mp3,4,Doing the the Clown,Thursday Group,First Album,http://www.magnatune.com/artists/albums/thursdaygroup-first/,117,146,http://he3.magnatune.com/all/04-Doing%20the%20the%20Clown-Thursday%20Group.mp3
4081,8908,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/introspekt-ideology-02-pinnacle-88-117.mp3,2,Pinnacle,iNTROSPEKT,iDEOLOGY,http://www.magnatune.com/artists/albums/introspekt-ideology/,88,117,http://he3.magnatune.com/all/02-Pinnacle-iNTROSPEKT.mp3
5420,11812,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/chris_juergensen-big_bad_sun-03-big_bad_sun-146-175.mp3,3,Big Bad Sun,Chris Juergensen,Big Bad Sun,http://www.magnatune.com/artists/albums/juergenson-badsun/,146,175,http://he3.magnatune.com/all/03-Big%20Bad%20Sun-Big%20Bad%20Sun.mp3
13624,29888,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/solar_cycle-sunlight-06-waterfall-30-59.mp3,6,Waterfall,Solar Cycle,Sunlight,http://www.magnatune.com/artists/albums/solarcycle-sunlight/,30,59,http://he3.magnatune.com/all/06-Waterfall-Solar%20Cycle.mp3
10883,23905,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/thursday_group-uncle_mean-05-pelican_fan-465-494.mp3,5,Pelican Fan,Thursday Group,Uncle Mean,http://www.magnatune.com/artists/albums/thursdaygroup-unclemean/,465,494,http://he3.magnatune.com/all/05-Pelican%20Fan-Thursday%20Group.mp3
1092,2446,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/thursday_group-uncle_mean-01-like_white_on_rice-204-233.mp3,1,Like White on Rice,Thursday Group,Uncle Mean,http://www.magnatune.com/artists/albums/thursdaygroup-unclemean/,204,233,http://he3.magnatune.com/all/01-Like%20White%20on%20Rice-Thursday%20Group.mp3
23547,52194,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/magnatune_compilation-new_age_and_jazz-14-thursday_group_like_white_on_rice-117-146.mp3,14,Thursday Group_ Like White on Rice,Magnatune Compilation,New Age and Jazz,http://www.magnatune.com/artists/albums/magnacomp-newage/,117,146,http://he3.magnatune.com/all/14-Thursday%20Group_%20Like%20White%20on%20Rice-Magnatune%20Compilation.mp3
3393,7508,D:/Research/Data/MIR/MagnaTagATune/mp3_full/3/etherfysh-box_of_fysh-02-garuda-117-146.mp3,2,Garuda,Etherfysh,Box of Fysh,http://www.magnatune.com/artists/albums/etherfysh-box/,117,146,http://he3.magnatune.com/all/02-Garuda-Etherfysh.mp3
13621,29882,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/dj_cary-downtempo_chill_2-06-waterfall_solar_cycle-30-59.mp3,6,Waterfall (Solar Cycle),DJ Cary,Downtempo Chill 2,http://www.magnatune.com/artists/albums/magnacomp-downchill2/,30,59,http://he3.magnatune.com/all/06-Waterfall%20(Solar%20Cycle)-DJ%20Cary.mp3
11713,25728,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/william_brooks-bitter_circus-06-a_different_state_of_mind-0-29.mp3,6,A Different State of Mind,William Brooks,Bitter Circus,http://www.magnatune.com/artists/albums/wbrooks-bitter/,0,29,http://he3.magnatune.com/all/06-A%20Different%20State%20of%20Mind-William%20Brooks.mp3
9350,20522,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/magnatune_compilation-rock-04-tom_paul_its_an_easy_life-146-175.mp3,4,Tom Paul_ It's an Easy Life,Magnatune Compilation,Rock,http://www.magnatune.com/artists/albums/magnacomp-rock/,146,175,http://he3.magnatune.com/all/04-Tom%20Paul_%20It's%20an%20Easy%20Life-Magnatune%20Compilation.mp3
23549,52196,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/magnatune_compilation-new_age_and_jazz-14-thursday_group_like_white_on_rice-175-204.mp3,14,Thursday Group_ Like White on Rice,Magnatune Compilation,New Age and Jazz,http://www.magnatune.com/artists/albums/magnacomp-newage/,175,204,http://he3.magnatune.com/all/14-Thursday%20Group_%20Like%20White%20on%20Rice-Magnatune%20Compilation.mp3
14991,32788,D:/Research/Data/MIR/MagnaTagATune/mp3_full/2/paul_avgerinos-gnosis-07-peaceful-291-320.mp3,7,Peaceful,Paul Avgerinos,Gnosis,http://www.magnatune.com/artists/albums/avgerinos-gnosis/,291,320,http://he3.magnatune.com/all/07-Peaceful-Paul%20Avgerinos.mp3
10042,22019,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/four_stones-chronic_dreams-05-dead_money-88-117.mp3,5,Dead Money,Four Stones,Chronic Dreams,http://www.magnatune.com/artists/albums/fourstones-chronic/,88,117,http://he3.magnatune.com/all/05-Dead%20Money-Four%20Stones.mp3
21202,46565,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/mutandina-mutandina-11-quaker-291-320.mp3,11,Quaker,Mutandina,Mutandina,http://www.magnatune.com/artists/albums/mutandina-1/,291,320,http://he3.magnatune.com/all/11-Quaker-Mutandina.mp3
1091,2445,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/thursday_group-uncle_mean-01-like_white_on_rice-175-204.mp3,1,Like White on Rice,Thursday Group,Uncle Mean,http://www.magnatune.com/artists/albums/thursdaygroup-unclemean/,175,204,http://he3.magnatune.com/all/01-Like%20White%20on%20Rice-Thursday%20Group.mp3
23548,52195,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/magnatune_compilation-new_age_and_jazz-14-thursday_group_like_white_on_rice-146-175.mp3,14,Thursday Group_ Like White on Rice,Magnatune Compilation,New Age and Jazz,http://www.magnatune.com/artists/albums/magnacomp-newage/,146,175,http://he3.magnatune.com/all/14-Thursday%20Group_%20Like%20White%20on%20Rice-Magnatune%20Compilation.mp3
17481,38325,D:/Research/Data/MIR/MagnaTagATune/mp3_full/2/burnshee_thornside-blues_and_misc-08-you_and_i-117-146.mp3,8,You and I,Burnshee Thornside,Blues and misc,http://www.magnatune.com/artists/albums/burnshee-blues/,117,146,http://he3.magnatune.com/all/08-You%20and%20I-Burnshee%20Thornside.mp3
22098,48566,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/four_stones_net-ridin_the_faders-12-part_12-59-88.mp3,12,Part 12,Four Stones.Net,Ridin the Faders,http://www.magnatune.com/artists/albums/fourstones-magnaremix/,59,88,http://he3.magnatune.com/all/12-Part%2012-Four%20Stones.Net.mp3
19084,41820,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/the_headroom_project-jetuton_andawai-10-late_night_blues-117-146.mp3,10,-Late Night Blues-,The Headroom Project,Jetuton Andawai,http://www.magnatune.com/artists/albums/headroom-jetuton/,117,146,http://he3.magnatune.com/all/10--Late%20Night%20Blues--The%20Headroom%20Project.mp3
17279,37922,D:/Research/Data/MIR/MagnaTagATune/mp3_full/8/kenji_williams-worldspirit_soundtrack-08-the_vast_expanse-59-88.mp3,8,The Vast Expanse,Kenji Williams,Worldspirit Soundtrack,http://www.magnatune.com/artists/albums/kenji-worldspirit/,59,88,http://he3.magnatune.com/all/08-The%20Vast%20Expanse-Kenji%20Williams.mp3
10876,23895,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/thursday_group-uncle_mean-05-pelican_fan-175-204.mp3,5,Pelican Fan,Thursday Group,Uncle Mean,http://www.magnatune.com/artists/albums/thursdaygroup-unclemean/,175,204,http://he3.magnatune.com/all/05-Pelican%20Fan-Thursday%20Group.mp3
10878,23897,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/thursday_group-uncle_mean-05-pelican_fan-233-262.mp3,5,Pelican Fan,Thursday Group,Uncle Mean,http://www.magnatune.com/artists/albums/thursdaygroup-unclemean/,233,262,http://he3.magnatune.com/all/05-Pelican%20Fan-Thursday%20Group.mp3
13965,30706,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/magnatune_compilation-rock-07-c__layne_the_unheard_frequency-233-262.mp3,7,C. Layne_ The unheard frequency,Magnatune Compilation,Rock,http://www.magnatune.com/artists/albums/magnacomp-rock/,233,262,http://he3.magnatune.com/all/07-C.%20Layne_%20The%20unheard%20frequency-Magnatune%20Compilation.mp3
19083,41819,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/the_headroom_project-jetuton_andawai-10-late_night_blues-88-117.mp3,10,-Late Night Blues-,The Headroom Project,Jetuton Andawai,http://www.magnatune.com/artists/albums/headroom-jetuton/,88,117,http://he3.magnatune.com/all/10--Late%20Night%20Blues--The%20Headroom%20Project.mp3
14022,30831,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/thursday_group-first_album-07-claytonia-233-262.mp3,7,Claytonia,Thursday Group,First Album,http://www.magnatune.com/artists/albums/thursdaygroup-first/,233,262,http://he3.magnatune.com/all/07-Claytonia-Thursday%20Group.mp3
10043,22020,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/four_stones-chronic_dreams-05-dead_money-117-146.mp3,5,Dead Money,Four Stones,Chronic Dreams,http://www.magnatune.com/artists/albums/fourstones-chronic/,117,146,http://he3.magnatune.com/all/05-Dead%20Money-Four%20Stones.mp3
14020,30829,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/thursday_group-first_album-07-claytonia-175-204.mp3,7,Claytonia,Thursday Group,First Album,http://www.magnatune.com/artists/albums/thursdaygroup-first/,175,204,http://he3.magnatune.com/all/07-Claytonia-Thursday%20Group.mp3
14021,30830,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/thursday_group-first_album-07-claytonia-204-233.mp3,7,Claytonia,Thursday Group,First Album,http://www.magnatune.com/artists/albums/thursdaygroup-first/,204,233,http://he3.magnatune.com/all/07-Claytonia-Thursday%20Group.mp3
23544,52190,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/magnatune_compilation-new_age_and_jazz-14-thursday_group_like_white_on_rice-0-29.mp3,14,Thursday Group_ Like White on Rice,Magnatune Compilation,New Age and Jazz,http://www.magnatune.com/artists/albums/magnacomp-newage/,0,29,http://he3.magnatune.com/all/14-Thursday%20Group_%20Like%20White%20on%20Rice-Magnatune%20Compilation.mp3
11605,25532,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/william_brooks-silent_wings-05-you_barely_see_me-117-146.mp3,5,You barely see me,William Brooks,Silent Wings,http://www.magnatune.com/artists/albums/wbrooks-wings/,117,146,http://he3.magnatune.com/all/05-You%20barely%20see%20me-William%20Brooks.mp3
7882,17306,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/thursday_group-first_album-04-doing_the_the_clown-146-175.mp3,4,Doing the the Clown,Thursday Group,First Album,http://www.magnatune.com/artists/albums/thursdaygroup-first/,146,175,http://he3.magnatune.com/all/04-Doing%20the%20the%20Clown-Thursday%20Group.mp3
8711,19053,D:/Research/Data/MIR/MagnaTagATune/mp3_full/d/tom_paul-there_is_no_map-04-physical_girl-59-88.mp3,4,Physical girl,Tom Paul,There is no map,http://www.magnatune.com/artists/albums/tompaul-nomap/,59,88,http://he3.magnatune.com/all/04-Physical%20girl-Tom%20Paul.mp3
10877,23896,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/thursday_group-uncle_mean-05-pelican_fan-204-233.mp3,5,Pelican Fan,Thursday Group,Uncle Mean,http://www.magnatune.com/artists/albums/thursdaygroup-unclemean/,204,233,http://he3.magnatune.com/all/05-Pelican%20Fan-Thursday%20Group.mp3
9351,20523,D:/Research/Data/MIR/MagnaTagATune/mp3_full/b/magnatune_compilation-rock-04-tom_paul_its_an_easy_life-175-204.mp3,4,Tom Paul_ It's an Easy Life,Magnatune Compilation,Rock,http://www.magnatune.com/artists/albums/magnacomp-rock/,175,204,http://he3.magnatune.com/all/04-Tom%20Paul_%20It's%20an%20Easy%20Life-Magnatune%20Compilation.mp3
902,2063,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/thursday_group-first_album-01-innocent_murmur-320-349.mp3,1,Innocent Murmur,Thursday Group,First Album,http://www.magnatune.com/artists/albums/thursdaygroup-first/,320,349,http://he3.magnatune.com/all/01-Innocent%20Murmur-Thursday%20Group.mp3
14019,30826,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/thursday_group-first_album-07-claytonia-88-117.mp3,7,Claytonia,Thursday Group,First Album,http://www.magnatune.com/artists/albums/thursdaygroup-first/,88,117,http://he3.magnatune.com/all/07-Claytonia-Thursday%20Group.mp3
9057,19770,D:/Research/Data/MIR/MagnaTagATune/mp3_full/9/curl-inner-04-sincerely_sorry-59-88.mp3,4,Sincerely Sorry,Curl,Inner,http://www.magnatune.com/artists/albums/curl-inner/,59,88,http://he3.magnatune.com/all/04-Sincerely%20Sorry-Curl.mp3
8158,17926,D:/Research/Data/MIR/MagnaTagATune/mp3_full/0/apa_ya-apa_ya-04-hayi_sera-204-233.mp3,4,Hayi Sera,Apa Ya,Apa Ya,http://www.magnatune.com/artists/albums/headroom-apa/,204,233,http://he3.magnatune.com/all/04-Hayi%20Sera-Apa%20Ya.mp3
4944,10840,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/thursday_group-uncle_mean-02-uncle_mean-59-88.mp3,2,Uncle Mean,Thursday Group,Uncle Mean,http://www.magnatune.com/artists/albums/thursdaygroup-unclemean/,59,88,http://he3.magnatune.com/all/02-Uncle%20Mean-Thursday%20Group.mp3
6954,15099,D:/Research/Data/MIR/MagnaTagATune/mp3_full/2/version-versions-03-solaire-523-552.mp3,3,Solaire,Version,Versions,http://www.magnatune.com/artists/albums/version-versions/,523,552,http://he3.magnatune.com/all/03-Solaire-Version.mp3
13854,30408,D:/Research/Data/MIR/MagnaTagATune/mp3_full/2/version-versions-07-american_rasta-175-204.mp3,7,American rasta,Version,Versions,http://www.magnatune.com/artists/albums/version-versions/,175,204,http://he3.magnatune.com/all/07-American%20rasta-Version.mp3
10045,22022,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/four_stones-chronic_dreams-05-dead_money-175-204.mp3,5,Dead Money,Four Stones,Chronic Dreams,http://www.magnatune.com/artists/albums/fourstones-chronic/,175,204,http://he3.magnatune.com/all/05-Dead%20Money-Four%20Stones.mp3
18607,40809,D:/Research/Data/MIR/MagnaTagATune/mp3_full/1/suzanne_teng-mystic_journey-09-silver_lake-146-175.mp3,9,Silver Lake,Suzanne Teng,Mystic Journey,http://www.magnatune.com/artists/albums/teng-mystic/,146,175,http://he3.magnatune.com/all/09-Silver%20Lake-Suzanne%20Teng.mp3
23275,51493,D:/Research/Data/MIR/MagnaTagATune/mp3_full/6/tom_paul-i_was_king-14-im_ready_for_you-262-291.mp3,14,I'm ready for you,Tom Paul,I Was King,http://www.magnatune.com/artists/albums/tompaul-king/,262,291,http://he3.magnatune.com/all/14-I'm%20ready%20for%20you-Tom%20Paul.mp3
10874,23893,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/thursday_group-uncle_mean-05-pelican_fan-117-146.mp3,5,Pelican Fan,Thursday Group,Uncle Mean,http://www.magnatune.com/artists/albums/thursdaygroup-unclemean/,117,146,http://he3.magnatune.com/all/05-Pelican%20Fan-Thursday%20Group.mp3
7884,17313,D:/Research/Data/MIR/MagnaTagATune/mp3_full/f/thursday_group-first_album-04-doing_the_the_clown-349-378.mp3,4,Doing the the Clown,Thursday Group,First Album,http://www.magnatune.com/artists/albums/thursdaygroup-first/,349,378,http://he3.magnatune.com/all/04-Doing%20the%20the%20Clown-Thursday%20Group.mp3
1090,2443,D:/Research/Data/MIR/MagnaTagATune/mp3_full/5/thursday_group-uncle_mean-01-like_white_on_rice-117-146.mp3,1,Like White on Rice,Thursday Group,Uncle Mean,http://www.magnatune.com/artists/albums/thursdaygroup-unclemean/,117,146,http://he3.magnatune.com/all/01-Like%20White%20on%20Rice-Thursday%20Group.mp3
14537,31873,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/jami_sieber-hidden_sky-07-in_the_silence-175-204.mp3,7,In the Silence,Jami Sieber,Hidden Sky,http://www.magnatune.com/artists/albums/sieber-hidden/,175,204,http://he3.magnatune.com/all/07-In%20the%20Silence-Jami%20Sieber.mp3
17452,38263,D:/Research/Data/MIR/MagnaTagATune/mp3_full/4/burnshee_thornside-the_art_of_not_blending_in-08-when_my_baby_plays_the_trombone-117-146.mp3,8,When my baby plays the trombone,Burnshee Thornside,The Art of Not Blending In,http://www.magnatune.com/artists/albums/burnshee-art/,117,146,http://he3.magnatune.com/all/08-When%20my%20baby%20plays%20the%20trombone-Burnshee%20Thornside.mp3
